region,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25
"Lexington, South Carolina",0.7978786999999999,0.6854420999999999,0.8105095999999999,0.7762279000000001,0.891833,0.8830792,0.8767528,0.8239716,0.8482344,0.8800322,0.8601728000000001,0.4715804,0.43666800000000006,0.37753459999999994,0.3809288,0.7251267,0.4417917,0.43042520000000006,0.39456690000000005,0.6500568,0.6221309,0.6124378,0.3954775,0.39106579999999996,0.46772359999999996,0.4983755999999999,0.3525139,0.3567732,0.3521512,0.2421131,0.3707449,0.2842148,0.2745216,0.357444,0.397923,0.7489107,0.7959119,0.6660124,0.8528812,0.7878847,0.9093943999999999,0.9153591999999999,0.7135129,0.6869325,0.7542496,0.5901809,0.555824,0.4226962,0.4354893,0.34568649999999995,0.4985376,0.6640984999999999,0.6914164,0.7037866,0.6913741,0.6498933000000001,0.8721836,0.7052701,0.5496201999999999,0.5518393,0.5539368,0.44136359999999997,0.4034862,0.20238689999999998,0.2957606,0.2301735,0.2274725,0.4180746,0.3930789,0.45198829999999995,0.47013140000000003,0.488041,0.5217364000000001,0.6445913000000001,0.6077916999999999,0.6517776999999999,0.7293308000000001,0.6739283,0.819768,0.7927243,0.8323229
"Marion, South Carolina",0.0,0.0,0.0,0.0,0.5597015000000001,1.2589928,1.2411348,1.1538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Newberry, South Carolina",0.0,0.0,0.0,0.19841270000000003,0.17667839999999999,0.17241379999999998,0.1694915,0.18050539999999998,0.20746889999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oconee, South Carolina",0.0,0.8130081,0.7807808,0.8595388,0.7550645,0.7327971,0.7250221,0.7592593000000001,0.5875706,0.46948359999999995,0.0,0.0,0.0,0.0,0.0,0.1824818,0.1838235,0.1879699,0.2934272,0.40043290000000004,0.3902954,0.3737374,0.20715630000000002,0.20036429999999997,0.17713370000000003,0.3809524,0.2955665,0.2941176,0.2985075,0.3191489,0.3243243,0.3680982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28409090000000004,0.2604167,0.255102,0.25,0.21645019999999998,0.19920320000000002,0.20242910000000003,0.0,0.0,0.0,0.0,0.0,0.36390100000000003,0.35460990000000003,0.3875969,0.42735039999999996,0.4025765,0.42735039999999996,0.4432624,0.0,0.4926108,0.5076142,0.4926108,0.5102041,0.4950495,0.49751239999999997,0.6313131,0.1329787,0.2170139,0.2083333,0.2042484,0.7118928000000001,0.6746032,0.5636071,0.5747126,0.49751239999999997,0.6944444000000001,0.8865248,0.6306305999999999,0.6862745,0.7337526
"Orangeburg, South Carolina",0.0,0.0,0.08220110000000001,0.0636728,0.0539803,0.3637253,0.35814250000000003,0.3660075,0.3720863,0.5464481,1.4925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154321,0.1488095,0.16233770000000003,0.17482520000000001,0.177305,0.1838235,0.19083970000000003,0.0,0.0,0.0,0.0,0.7874015999999999,0.7751938,0.7518796999999999,0.7633588000000001,0.8714597,0.2192982,0.2109705,0.21367519999999998,0.21367519999999998,0.1949318,0.1811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591716,0.617284,0.6410256,0.6802720999999999,0.6802720999999999,0.6329114,1.2738854,0.625,0.6329114,0.5952381,0.5681818000000001,1.0928962,1.183432,0.5681818000000001,0.5434783000000001,0.6802720999999999,1.1093073999999998,1.1351052,0.570288,0.8493456,0.9021,0.9880143,0.8333333
"Pickens, South Carolina",0.0,0.5785769000000001,0.9600651,0.881749,0.7951547,0.7726341,0.7666029999999999,0.5632003000000001,0.7927175999999999,0.3661427,0.21284270000000002,0.1681714,0.16450220000000002,0.1473554,0.1418122,0.0,0.1433692,0.16064260000000002,0.1526718,0.137457,0.6291391,0.6354515000000001,0.5637982,0.443787,0.41666670000000006,0.5050505,0.5208332999999999,0.5078486,0.5050505,0.5714286,0.5540166,0.5665722,0.8255934000000001,0.8412198000000001,0.3645833,0.36803359999999996,0.31347959999999997,0.32467529999999994,0.31055900000000003,0.11520739999999999,0.1063453,0.3467406,0.3269042,0.3314551,0.29824040000000007,0.6291134,0.5398111,0.5590496,0.6423983,0.6479482,0.6134969,0.6342495,0.3244375,0.320911,0.3094739,0.09620010000000001,0.1429509,0.15192270000000002,0.49143279999999995,0.5797101,1.0187266,1.0950081,1.0526316,1.1096137,1.1278538999999999,0.8201754000000001,0.6631763,0.210356,0.19969279999999998,0.4899777,0.4183813,0.5241859999999999,0.48931379999999997,0.490279,0.6637807,0.6651243,0.45038469999999997,0.4840398,0.6041221999999999,0.6620763000000001,0.6929046999999999
"Richland, South Carolina",0.0,0.3628877,0.4370366,0.4761485,0.4882701,0.4699265,0.4649728,0.5246156999999999,0.5348395,0.5449263000000001,0.5108191,0.5744548,0.5588168,0.4971759,0.458329,0.4793217000000001,0.534821,0.5901075,0.4343215999999999,0.6777649,0.7952066999999999,0.7789788000000001,0.6689187,0.588861,0.4800398,0.581727,0.4736776,0.3903652,0.3443521,0.3313712,0.3660093,0.381508,0.283149,0.159816,0.1257439,0.1248337,0.32365079999999996,0.22998760000000001,0.20546,0.1816114,0.1713344,0.16017779999999998,0.1547023,0.0425888,0.061884800000000004,0.055064199999999994,0.12453869999999999,0.1225469,0.12324189999999999,0.1585736,0.1732695,0.22229200000000002,0.2283224,0.20070829999999998,0.3399571,0.3865098,0.4027054,0.3519153,0.44226629999999995,0.4413112,0.4983184,0.5028646999999999,0.4491379,0.42630640000000003,0.4351428,0.27381869999999997,0.270063,0.1857588,0.052020800000000006,0.1479795,0.18652249999999998,0.2760396,0.2692678,0.32314899999999996,0.4601722,0.48274920000000004,0.3992795,0.3896295,0.337597,0.4441294,0.6240897
"Spartanburg, South Carolina",1.2686531,0.8511803,0.7102814000000001,0.5560298,0.657967,0.6382661999999999,0.6315130999999999,0.5599582,0.5254850999999999,0.49771809999999994,0.6176196,0.3439933,0.37685949999999996,0.5806435999999999,0.5385847,0.4269242999999999,0.6930693,1.0597303,1.1454818000000002,1.1010218999999999,0.8555543999999999,0.8206103000000001,0.8764235999999999,0.6629974000000001,0.3888397,0.2604714,0.21363429999999997,0.15953299999999998,0.2650224,0.1326349,0.23918579999999998,0.39998520000000004,0.4528446,0.5635363,0.6148378999999999,0.4488229,0.48889570000000004,0.39370759999999994,0.2950301,0.2578438,0.3397869,0.3670743,0.42607740000000005,0.44544170000000005,0.3946171,0.5075813,0.5139074,0.357458,0.39109640000000007,0.4575607,0.5325234000000001,0.5411276999999999,0.3635032,0.36457,0.3658518,0.267926,0.2709632,0.1381208,0.2551532,0.4232982,0.5242521,0.5287039000000001,0.5295259,0.6023328,0.7019566999999999,0.6351983,0.465607,0.341071,0.4743678,0.6114562,0.4453901,0.37333249999999996,0.33828070000000005,0.33675700000000003,0.4804094,0.4288813,0.2941185,0.897907,0.9095261,0.9759549000000001,1.1615917
"Sumter, South Carolina",0.0,0.2903895,0.2908786,0.7569471,0.6857175,0.6648628000000001,0.660229,0.5623613000000001,0.7091090999999999,0.8230453000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28409090000000004,0.4010695,1.7857143,1.7201834999999999,1.6803841,1.6803841,1.6873278000000003,1.7676768,1.6381766000000002,0.3787879,0.3987241,0.255102,0.2824859,0.28409090000000004,0.20080320000000002,0.21231420000000004,0.20576129999999998,0.2096436,0.2096436,0.1763668,0.1763668,0.0,0.0,0.0,0.0,0.1503759,0.1526718,0.14925370000000002,0.14545450000000001,0.14440429999999999,0.13422820000000002,0.7570208,0.6195786999999999,0.5952381,0.6105006,0.6561680000000001,0.6510417,0.6802720999999999,0.0,0.10460250000000001,0.10822509999999999,0.10683759999999999,0.10416669999999999,0.10869569999999999,0.1126126,0.1121076,0.1461988,0.4093567,0.40579709999999997,0.4204204000000001,0.41481480000000004,0.4040404,0.4022989,0.7153076,0.48048050000000003,0.47619049999999996,0.4719764,0.48048050000000003,0.5103668,0.5152979,0.0
"Union, South Carolina",0.0,0.0,0.0,1.2365591,1.1341223,1.1078998,1.1015326,1.1546185,1.1904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"York, South Carolina",0.3277663,0.29728940000000004,0.32604040000000006,0.3349804,0.3053721,0.31899720000000004,0.3165925,0.3083641,0.29298470000000004,0.313763,0.2502163,0.30944629999999995,0.22875820000000002,0.2140673,0.7246376999999999,0.88,0.7359306999999999,0.7488986999999999,0.6910569000000001,0.625,0.5821918,0.0657895,0.0,0.15243900000000002,0.13966479999999998,0.1420455,0.4261364,0.433526,0.6822611999999999,0.9063443999999999,0.9887005999999999,1.0028653,1.1566771999999998,0.994152,1.3310184999999999,1.0948905,0.8739075999999999,0.5270092,0.5420054,0.3875969,0.297619,0.0,0.0,0.2631579,0.24752480000000002,0.2444988,0.4926108,0.7751938,0.78125,0.7594936999999999,0.4651163,0.7377599,0.7159128,0.4971826,0.25624600000000003,0.2484472,0.25062660000000003,0.2591513,0.0572082,0.1379039,0.138559,0.1436782,0.1465662,0.14805410000000002,0.1602564,0.0923361,0.27472529999999995,0.26954179999999994,0.2557545,0.2403846,0.24271839999999997,0.23255810000000002,0.3480278,0.11737089999999999,0.12135919999999999,0.24330900000000003,0.2680965,0.41436459999999997,0.41666670000000006,0.35410759999999997,0.3551136
"Brookings, South Dakota",0.0,0.0,0.0,0.0,1.4830508,1.4227642,1.3888889,0.6097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Brown, South Dakota",0.0,0.0,0.0,1.6949153000000001,1.5151515,1.4285714,1.4184397,1.3605441999999999,1.6393442999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Codington, South Dakota",0.0,0.0,0.0,0.0,3.4579439,3.3636364000000003,3.3333333,3.627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lawrence, South Dakota",0.0,0.0,0.0,0.0,0.31362009999999996,0.3070175,0.3006873,0.2902156,1.4534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lincoln, South Dakota",0.0,1.1849239,1.6023062,1.4112818,1.2985056000000001,1.2638781000000001,1.2638781000000001,1.2582856000000002,0.9303701999999999,0.4183458,0.22624429999999998,0.24875619999999998,0.23474179999999997,0.5394190999999999,0.65,0.0,0.0,0.0,0.0,0.9031199000000001,0.9636650999999999,0.9242424000000001,1.2638889,1.1424731000000001,1.0939511,0.78125,0.7692308000000001,0.5725191,0.7407406999999999,0.3831418,0.3802281,0.3861004,0.4255319,0.43103450000000004,0.22727270000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.3731343,0.3649635,0.5434783000000001,0.4823151,0.4615385,0.45045050000000003,0.8359133,0.7028754,1.3003663,1.055532,1.1221271000000002,1.2590538,1.2672561000000002,0.8651049000000001,0.7205514000000001,0.1165501,0.12820510000000002,0.1302083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19685039999999998,0.6,0.5836576,0.5494505000000001,0.5617978,0.5415161999999999,0.5791506,0.38167940000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.5339805999999999
"Meade, South Dakota",0.0,0.0,0.0,1.4227946000000002,1.2660463,1.2512763999999998,1.2416198,0.8757502,0.8175121999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Minnehaha, South Dakota",1.8420313999999998,1.9201145,1.3381752,1.2402803999999998,1.2129601,1.1830361,1.1779819999999999,1.1328188999999997,0.8274084999999999,1.0274079,0.9600126,0.9419287000000001,0.8792940999999999,0.8087939000000001,0.6060606,0.5405405,0.38567490000000004,0.3230337,0.7963875,1.0881226000000002,1.2425595,1.3376252,1.9892017,1.9270133000000003,1.8090709999999999,1.4853033000000002,1.2406761999999998,1.1445626,1.0497842,0.6216216,0.6060606,0.724359,0.7274010999999999,0.7106226999999999,0.6198035,0.5512139,0.4956268,0.41240509999999997,0.4182001,0.36818850000000003,0.35082800000000003,0.32946759999999997,0.2684422,0.29699970000000003,0.3573814,0.26150460000000003,0.30842040000000004,0.4871642,0.5071983,0.8059601,0.5944529000000001,0.6526608,0.7284432,0.6922699999999999,0.5305889,0.5079598,0.27935440000000006,0.43326850000000006,0.311262,0.24471460000000003,0.2324302,0.2085435,0.39913459999999995,0.47516840000000005,0.35152890000000003,0.4347677,0.7036104000000001,0.8941709000000001,1.0611267,0.8475619000000001,0.7021175000000001,0.6900329000000001,0.6087661999999999,0.34090909999999996,0.17583959999999998,0.0,0.0537634,0.2815315,0.5331754,0.7559958000000001,1.2953092
"Pennington, South Dakota",0.0,1.5026620000000002,1.3916959,1.0629566000000001,1.1277268,1.1124582,1.1039174999999999,0.7399745,0.5880095999999999,0.4459955,0.6137725,0.35593220000000003,0.6721311,0.6231003,0.637931,0.8078603,0.8594917999999999,1.0321101000000001,1.8240343,1.2310606000000002,1.1363636000000001,1.3276836,1.3492063,1.1596548,0.9316770000000001,0.6060606,0.6269591999999999,0.6349206000000001,0.44742730000000003,0.3521127,0.35335690000000003,0.3731343,0.0,0.0,0.0,0.0,0.0,0.2040816,0.24306550000000002,0.2763256,0.26031889999999996,0.2526172,0.44647829999999994,0.4528932,0.2780538,0.5650175999999999,0.5028963,0.6199107,0.701623,0.7484568,0.9407406999999999,0.9123563,0.6439394,0.6604507,0.5279035,0.4204893,0.2283105,0.170068,0.3033981,0.29904309999999995,0.28409090000000004,0.2934272,0.5357143,0.5257009,0.35971220000000004,0.2444988,0.24875619999999998,0.2659574,0.39577840000000003,0.3787879,0.3935185,0.6675875,0.6924545999999999,0.9460784,0.965966,1.0441767,0.806962,0.8279221,0.5254236999999999,0.5344828,0.25597270000000005
"Anderson, Tennessee",0.0,2.1351201,1.5280038,1.1799222,1.4104958,1.3683461000000001,1.3482020000000001,1.3091941999999999,1.1242421,1.514135,1.9878183999999997,1.5320513,1.5870098,1.4015152,1.392944,1.3265306000000001,0.7968126999999999,0.5599473,0.4988263,0.5591054,0.5102041,0.5284553000000001,0.2118989,0.5621536,0.9794989,1.0070258,0.871303,0.9536308000000001,0.8917748999999999,1.2523540000000002,0.8730159,0.31055900000000003,0.3460208,0.3623188,0.33783779999999997,0.3289474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039501,0.1505376,0.36637929999999996,0.36170209999999997,0.3752759,0.399061,0.3820225,0.2733485,0.2277904,0.0,0.15117160000000002,0.1491424,0.3448468,0.579361,0.5845922,0.7362126999999999,0.8192546999999999,0.7081655,0.8285789000000001,0.6503015000000001,0.5170939999999999,0.5377778,0.37132990000000005,0.27160490000000004,0.26442309999999997,0.1686747,0.128866,0.0,0.07936510000000001,0.20032049999999998,0.3404067,0.4056437,0.42474609999999996,0.42009129999999995,0.44573640000000003,0.3726708,0.44372290000000003
"Bedford, Tennessee",0.0,0.0,1.730134,1.3704928,1.2065369,1.2899530000000001,1.2827095,1.3313306999999999,1.518458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Blount, Tennessee",0.0,0.7760954000000001,0.8611215,0.7625132,0.7028183000000001,0.6840231999999999,0.6730243,0.6775326,0.5988965999999999,0.5221074,0.7477477,0.7628004,0.7012488,0.6083333000000001,0.5021645,0.441989,0.2754821,0.0,0.5235602,0.4807692,0.46403710000000004,0.5185185,0.7388316,0.7123923000000001,0.7111886,0.465617,0.47595020000000005,0.4812907,0.6488877,0.44536499999999996,0.4249998,0.5998637,0.5139501,0.5376344,0.5490195999999999,0.25,0.2557545,0.27472529999999995,0.257732,0.2283105,0.253073,0.31446540000000006,0.7138305,0.7124682,0.6573289000000001,0.4778929,0.5536955,0.5137181,0.4555896,0.08651189999999999,0.08143919999999999,0.0853242,0.2512563,0.17241379999999998,0.3820034,0.38860100000000003,0.4298392,0.6190475999999999,0.6200898,0.4563492,0.44722219999999996,0.2536873,0.2932636,0.2428058,0.0474383,0.0483559,0.0479846,0.0474383,0.1066423,0.061614300000000004,0.0626566,0.3140097,0.31688,0.3326935,0.3573883,0.3023758,0.3877703,0.49851190000000006,0.1933488,0.20576129999999998,0.2104377
"Bradley, Tennessee",0.0,0.20875529999999998,0.8539377,0.839501,0.727847,0.6996005999999999,0.6855163000000001,0.6206722,0.9096704999999999,0.4711425,0.25925929999999997,0.308642,0.2931323,0.2688172,0.2916667,0.0,0.0,0.4360465,0.3926702,0.6067961,0.8672700000000001,1.3373656,1.2707535,1.7883212,1.4985521000000002,1.556391,1.4522931000000001,1.2769716999999998,0.7506215,0.7416856,0.11855360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802281,0.4813478,0.47449579999999997,0.7383966,0.6965174,0.7291667,0.7157464,0.4314995,0.3344482,0.31847129999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0619195,0.06269590000000001,0.0673401,0.06688960000000001,0.0719424,0.1476015,0.15151520000000002,0.1453529,0.1442641,0.1437258,0.1475805,0.5286966,0.5246914,0.5130316,0.5263158,1.0357143,1.0069443999999999,1.1,1.1415094,1.0782443000000002,1.1820084,1.2444933999999999,0.9575321,1.0824274999999999
"Campbell, Tennessee",0.0,0.0,0.0,1.4427861000000002,1.1934156,1.1788618,1.1576846,1.1788618,1.0617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874015999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Carroll, Tennessee",0.0,0.0,0.0,0.0,2.1923987,2.1522938,2.1522938,1.8877021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Carter, Tennessee",0.0,0.0,0.5231361,0.6793946999999999,0.9983559000000001,1.1679253,1.1559772,1.1144139,1.0452034,1.1987608,1.0696152,0.7189428000000001,0.36465840000000005,0.6386579000000001,0.58065,0.0,0.0,0.0,0.0,0.0,0.0,0.6815366,0.6432749,0.6193694000000001,0.5424063,0.5572441999999999,0.3199174,0.2106512,0.1124122,0.4431872,0.5305354,0.7881982,0.8498269,0.9060316999999999,0.978309,0.994152,0.6412139,0.8548851000000001,1.04782,1.0123457,0.8484848,0.7117438,0.8143322,0.8937959999999999,0.5952381,0.3966132,0.3228621,0.31951640000000003,0.30603800000000003,0.1890034,0.1020408,0.1098901,0.14124289999999998,0.1440922,0.14492750000000001,0.15625,0.46875,0.7331378000000001,0.7267442,0.6024096,0.6060606,0.6309148,0.8281573,0.5367465,0.26954179999999994,0.5098901,0.4991394,0.5311355,0.6860616999999999,0.7594936999999999,0.7692308000000001,0.8358818000000001,0.5985552,0.593047,0.5840886,0.4357298,0.11614400000000001,0.11614400000000001,0.0,0.23715419999999998,0.0
"Cheatham, Tennessee",0.0,0.0,0.33884559999999997,0.5141235,0.7794045999999999,0.7638673,0.7588249,0.7555001,0.7780435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cocke, Tennessee",0.0,0.0,0.0,0.2492212,0.5138889,0.8062331,0.7933333,0.8029689999999999,0.9489633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.78125,0.23809520000000003,0.24224810000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Coffee, Tennessee",0.0,0.0,0.1594896,0.1177856,0.10548519999999999,0.1028807,0.10224950000000001,0.10548519999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
