,Date,Start day,Atlantic,Bergen,Burlington,Camden,Cape May,Cumberland,Essex,Gloucester,Hudson,Hunterdon,Mercer,Middlesex,Monmouth,Morris,Ocean,Passaic,Salem,Somerset,Sussex,Union,Warren,Unknown
238,2020-10-28,239,5130.0,24890.0,8416.0,11519.0,1115.0,3996.0,24455.0,5519.0,22956.0,1582.0,9250.0,22111.0,13996.0,9091.0,16642.0,20775.0,1169.0,6451.0,1707.0,20106.0,1584.0,537.0
239,2020-10-29,240,5162.0,25027.0,8486.0,11617.0,1123.0,4016.0,24709.0,5559.0,23132.0,1586.0,9297.0,22274.0,14111.0,9145.0,16715.0,20898.0,1171.0,6485.0,1720.0,20195.0,1595.0,524.0
240,2020-10-30,241,5208.0,25235.0,8587.0,11729.0,1129.0,4034.0,24970.0,5550.0,23357.0,1603.0,9340.0,22444.0,14242.0,9243.0,16804.0,21060.0,1180.0,6527.0,1739.0,20413.0,1607.0,522.0
241,2020-10-31,242,5258.0,25366.0,8623.0,11799.0,1135.0,4046.0,25117.0,5591.0,23486.0,1615.0,9379.0,22553.0,14309.0,9293.0,16938.0,21155.0,1185.0,6549.0,1754.0,20552.0,1620.0,563.0
242,2020-11-01,243,5341.0,25526.0,8721.0,11988.0,1151.0,4068.0,25292.0,5679.0,23633.0,1626.0,9438.0,22676.0,14415.0,9357.0,16990.0,21282.0,1193.0,6575.0,1761.0,20674.0,1632.0,611.0
243,2020-11-02,244,5387.0,25677.0,8794.0,12060.0,1153.0,4080.0,25437.0,5713.0,23730.0,1643.0,9479.0,22804.0,14499.0,9448.0,17034.0,21383.0,1195.0,6614.0,1773.0,20820.0,1650.0,624.0
244,2020-11-03,245,5454.0,25852.0,8851.0,12172.0,1161.0,4092.0,25696.0,5778.0,23917.0,1663.0,9535.0,22988.0,14583.0,9549.0,17105.0,21546.0,1198.0,6663.0,1792.0,21020.0,1660.0,550.0
245,2020-11-04,246,5524.0,26065.0,8961.0,12328.0,1167.0,4123.0,26053.0,5852.0,24103.0,1692.0,9624.0,23225.0,14692.0,9691.0,17180.0,21734.0,1206.0,6726.0,1801.0,21265.0,1676.0,569.0
246,2020-11-05,247,5587.0,26170.0,9020.0,12497.0,1177.0,4143.0,26315.0,5937.0,24306.0,1710.0,9696.0,23358.0,14827.0,9780.0,17270.0,21928.0,1218.0,6771.0,1814.0,21415.0,1707.0,573.0
247,2020-11-06,248,5649.0,26382.0,9126.0,12662.0,1183.0,4159.0,26608.0,6008.0,24494.0,1729.0,9774.0,23539.0,14944.0,9869.0,17348.0,22126.0,1226.0,6813.0,1845.0,21604.0,1729.0,563.0
248,2020-11-07,249,5774.0,26714.0,9265.0,12899.0,1202.0,4190.0,26970.0,6079.0,24801.0,1766.0,9900.0,23749.0,15128.0,10037.0,17488.0,22403.0,1230.0,6890.0,1862.0,21899.0,1772.0,564.0
249,2020-11-08,250,5846.0,26924.0,9355.0,13020.0,1218.0,4210.0,27226.0,6163.0,24980.0,1776.0,9960.0,23917.0,15249.0,10146.0,17566.0,22551.0,1237.0,6948.0,1888.0,22054.0,1792.0,569.0
250,2020-11-09,251,5915.0,27060.0,9504.0,13219.0,1234.0,4233.0,27402.0,6250.0,25105.0,1793.0,10045.0,24065.0,15368.0,10253.0,17634.0,22757.0,1244.0,7009.0,1899.0,22239.0,1829.0,596.0
251,2020-11-10,252,6012.0,27361.0,9630.0,13419.0,1237.0,4286.0,28091.0,6365.0,25393.0,1831.0,10228.0,24352.0,15558.0,10419.0,17783.0,23120.0,1252.0,7140.0,1912.0,22584.0,1859.0,598.0
252,2020-11-11,253,6114.0,27678.0,9728.0,13638.0,1253.0,4321.0,28451.0,6458.0,25671.0,1854.0,10368.0,24606.0,15729.0,10550.0,17933.0,23388.0,1265.0,7212.0,1939.0,22824.0,1876.0,639.0
253,2020-11-12,254,6210.0,28085.0,9858.0,13913.0,1262.0,4347.0,28872.0,6608.0,25949.0,1869.0,10497.0,24831.0,15964.0,10679.0,18080.0,23727.0,1284.0,7290.0,1963.0,23151.0,1905.0,642.0
254,2020-11-13,255,6295.0,28436.0,10065.0,14166.0,1289.0,4393.0,29216.0,6758.0,26173.0,1897.0,10629.0,25064.0,16167.0,10794.0,18235.0,24085.0,1309.0,7374.0,1995.0,23463.0,1941.0,639.0
255,2020-11-14,256,6448.0,28821.0,10222.0,14464.0,1308.0,4427.0,29872.0,6915.0,26482.0,1932.0,10832.0,25395.0,16403.0,11018.0,18414.0,24489.0,1324.0,7504.0,2034.0,23804.0,1976.0,652.0
256,2020-11-15,257,6555.0,29223.0,10527.0,14863.0,1349.0,4455.0,30216.0,7068.0,26894.0,1981.0,11060.0,25744.0,16689.0,11195.0,18635.0,24876.0,1352.0,7648.0,2080.0,24156.0,2024.0,684.0
257,2020-11-16,258,6608.0,29409.0,10632.0,15032.0,1385.0,4487.0,30423.0,7184.0,27050.0,2002.0,11200.0,25951.0,16835.0,11284.0,18747.0,25011.0,1367.0,7716.0,2096.0,24350.0,2055.0,669.0
258,2020-11-17,259,6728.0,29800.0,10849.0,15295.0,1406.0,4522.0,30780.0,7321.0,27372.0,2049.0,11409.0,26354.0,17157.0,11428.0,18954.0,25342.0,1376.0,7843.0,2123.0,24626.0,2079.0,706.0
259,2020-11-18,260,6829.0,30224.0,11020.0,15517.0,1426.0,4532.0,31168.0,7432.0,27725.0,2081.0,11641.0,26818.0,17442.0,11597.0,19163.0,25682.0,1399.0,7963.0,2158.0,24912.0,2099.0,734.0
